stamp,id,item,value
2018-02-11T04:47:00Z,1000178,item_1,100
2018-02-11T05:04:15Z,1000003,item_2,500
2018-02-11T05:21:50Z,1000057,item_1,100
2018-02-11T05:21:59Z,1000252,item_5,5e3
2018-02-11T05:36:27Z,1000020,item_1,100
2018-02-11T05:36:28Z,1000128,item_1,100
2018-02-11T05:40:00Z,1000051,item_2,500
2018-02-11T06:00:36Z,1000033,item_1,100
2018-02-11T06:17:49Z,1000073,item_1,100
2018-02-11T06:21:03Z,1000056,item_1,100
2018-02-11T06:26:43Z,1000036,item_1,100
2018-02-11T06:26:51Z,1000042,item_1,100
2018-02-11T06:28:32Z,1000236,item_1,100
2018-02-11T06:32:15Z,1000117,item_2,500
2018-02-11T06:32:20Z,1000235,item_2,500
2018-02-11T06:32:53Z,1000161,item_1,100
2018-02-11T06:47:13Z,1000160,item_1,100
2018-02-11T06:53:17Z,1000264,item_2,500
2018-02-11T06:54:15Z,1000164,item_1,100
2018-02-11T07:05:22Z,1000119,item_1,100
2018-02-11T07:10:42Z,1000113,item_1,100
2018-02-11T07:12:40Z,1000300,item_3,1e3
2018-02-11T07:18:24Z,1000066,item_3,1e3
2018-02-11T07:18:53Z,1000058,item_1,100
2018-02-11T07:20:42Z,1000249,item_1,100
2018-02-11T07:24:15Z,1000004,item_3,1e3
2018-02-11T07:29:28Z,1000106,item_1,100
2018-02-11T07:31:18Z,1000196,item_1,100
2018-02-11T07:41:54Z,1000022,item_3,1e3
2018-02-11T07:43:10Z,1000191,item_1,100
2018-02-11T07:55:19Z,1000240,item_2,500
2018-02-11T07:57:05Z,1000049,item_3,1e3
2018-02-11T07:57:12Z,1000185,item_2,500
2018-02-11T07:59:19Z,1000022,item_1,100
2018-02-11T08:21:35Z,1000096,item_1,100
2018-02-11T08:35:56Z,1000015,item_1,100
2018-02-11T08:36:17Z,1000044,item_1,100
2018-02-11T08:41:31Z,1000198,item_1,100
2018-02-11T08:50:54Z,1000130,item_1,100
2018-02-11T08:56:50Z,1000074,item_1,100
2018-02-11T09:00:09Z,1000017,item_1,100
2018-02-11T09:02:54Z,1000206,item_2,500
2018-02-11T09:06:14Z,1000258,item_2,500
2018-02-11T09:10:41Z,1000001,item_1,100
2018-02-11T09:13:48Z,1000058,item_2,500
2018-02-11T09:40:14Z,1000110,item_2,500
2018-02-11T10:07:48Z,1000027,item_1,100
2018-02-11T10:13:46Z,1000275,item_2,500
2018-02-11T10:25:38Z,1000218,item_2,500
2018-02-11T10:35:21Z,1000109,item_4,2e3
2018-02-11T10:48:13Z,1000237,item_1,100
2018-02-11T10:54:20Z,1000203,item_3,1e3
2018-02-11T10:54:21Z,1000047,item_1,100
2018-02-11T10:57:25Z,1000111,item_2,500
2018-02-11T11:04:46Z,1000131,item_1,100
2018-02-11T11:10:53Z,1000061,item_2,500
2018-02-11T11:27:20Z,1000207,item_1,100
2018-02-11T11:27:41Z,1000107,item_1,100
2018-02-11T11:33:51Z,1000039,item_1,100
2018-02-11T11:38:07Z,1000178,item_1,100
2018-02-11T11:38:15Z,1000078,item_1,100
2018-02-11T11:39:23Z,1000073,item_1,100
2018-02-11T11:44:01Z,1000108,item_2,500
2018-02-11T11:50:43Z,1000113,item_2,500
2018-02-11T11:54:00Z,1000208,item_1,100
2018-02-11T11:58:01Z,1000200,item_1,100
2018-02-11T11:59:27Z,1000075,item_1,100
2018-02-11T12:00:36Z,1000171,item_1,100
2018-02-11T12:13:23Z,1000222,item_1,100
2018-02-11T12:27:34Z,1000173,item_2,500
2018-02-11T12:30:57Z,1000001,item_1,100
2018-02-11T12:31:09Z,1000275,item_1,100
2018-02-11T12:32:12Z,1000034,item_3,1e3
2018-02-11T12:45:34Z,1000131,item_1,100
2018-02-11T12:48:30Z,1000006,item_2,500
2018-02-11T12:56:53Z,1000261,item_1,100
2018-02-11T13:10:08Z,1000125,item_1,100
2018-02-11T13:14:06Z,1000141,item_1,100
2018-02-11T13:22:08Z,1000051,item_1,100
2018-02-11T13:23:38Z,1000042,item_1,100
2018-02-11T13:27:19Z,1000173,item_1,100
2018-02-11T13:43:34Z,1000270,item_1,100
2018-02-11T13:52:31Z,1000161,item_1,100
2018-02-11T14:08:07Z,1000191,item_1,100
2018-02-11T14:22:33Z,1000016,item_3,1e3
2018-02-11T14:23:12Z,1000082,item_1,100
2018-02-11T14:32:55Z,1000271,item_1,100
2018-02-11T14:37:17Z,1000291,item_2,500
2018-02-11T14:38:48Z,1000061,item_1,100
2018-02-11T14:43:06Z,1000175,item_2,500
2018-02-11T14:43:31Z,1000188,item_1,100
2018-02-11T14:53:45Z,1000204,item_2,500
2018-02-11T15:01:22Z,1000193,item_2,500
2018-02-11T15:06:53Z,1000299,item_2,500
2018-02-11T15:09:45Z,1000226,item_1,100
2018-02-11T15:10:38Z,1000017,item_1,100
2018-02-11T15:57:31Z,1000178,item_4,2e3
2018-02-11T16:11:26Z,1000100,item_1,100
2018-02-11T16:12:56Z,1000145,item_2,500
2018-02-11T16:14:25Z,1000003,item_1,100
2018-02-11T16:26:47Z,1000205,item_1,100
2018-02-11T16:30:05Z,1000165,item_3,1e3
2018-02-11T16:42:51Z,1000167,item_1,100
2018-02-11T16:57:37Z,1000093,item_1,100
2018-02-11T17:00:12Z,1000206,item_2,500
2018-02-11T17:03:05Z,1000170,item_1,100
2018-02-11T17:03:27Z,1000292,item_3,1e3
2018-02-11T17:11:54Z,1000023,item_2,500
2018-02-11T17:19:12Z,1000203,item_2,500
2018-02-11T17:23:24Z,1000240,item_1,100
2018-02-11T17:24:04Z,1000285,item_1,100
2018-02-11T17:35:48Z,1000063,item_2,500
2018-02-11T17:36:32Z,1000216,item_1,100
2018-02-11T17:43:07Z,1000021,item_2,500
2018-02-11T17:50:08Z,1000235,item_1,100
2018-02-11T17:51:18Z,1000284,item_3,1e3
2018-02-11T17:54:09Z,1000101,item_2,500
2018-02-11T18:06:42Z,1000069,item_1,100
2018-02-11T18:07:53Z,1000237,item_1,100
2018-02-11T18:35:18Z,1000153,item_2,500
2018-02-11T18:44:13Z,1000003,item_3,1e3
2018-02-11T19:19:47Z,1000069,item_1,100
2018-02-11T19:34:52Z,1000047,item_2,500
2018-02-11T19:46:08Z,1000239,item_2,500
2018-02-11T20:02:41Z,1000201,item_1,100
2018-02-11T20:16:17Z,1000091,item_2,500
2018-02-11T20:18:56Z,1000235,item_2,500
2018-02-11T20:20:21Z,1000210,item_1,100
2018-02-11T20:29:50Z,1000130,item_1,100
2018-02-11T20:32:02Z,1000184,item_1,100
2018-02-11T20:32:22Z,1000267,item_3,1e3
2018-02-11T20:33:30Z,1000255,item_2,500
2018-02-11T20:43:28Z,1000049,item_1,100
2018-02-11T20:48:19Z,1000203,item_1,100
2018-02-11T20:55:35Z,1000079,item_2,500
2018-02-11T21:03:39Z,1000007,item_3,1e3
2018-02-11T21:08:58Z,1000139,item_1,100
2018-02-11T21:12:59Z,1000049,item_5,5e3
2018-02-11T21:20:46Z,1000061,item_1,100
2018-02-11T21:24:55Z,1000017,item_3,1e3
2018-02-11T21:26:13Z,1000162,item_1,100
2018-02-11T21:27:19Z,1000010,item_1,100
2018-02-11T21:41:01Z,1000164,item_1,100
2018-02-11T21:52:48Z,1000225,item_1,100
2018-02-11T21:53:18Z,1000297,item_1,100
2018-02-11T21:53:53Z,1000100,item_1,100
2018-02-11T22:01:03Z,1000029,item_2,500
2018-02-11T22:09:21Z,1000234,item_1,100
2018-02-11T22:12:48Z,1000297,item_1,100
2018-02-11T22:13:22Z,1000117,item_1,100
2018-02-11T22:24:41Z,1000147,item_3,1e3
2018-02-11T22:25:46Z,1000031,item_1,100
2018-02-11T22:28:32Z,1000287,item_2,500
2018-02-11T22:28:48Z,1000064,item_1,100
2018-02-11T22:35:05Z,1000072,item_1,100
2018-02-11T22:35:19Z,1000026,item_2,500
2018-02-11T22:37:02Z,1000248,item_3,1e3
2018-02-11T22:40:58Z,1000112,item_2,500
2018-02-11T22:55:18Z,1000169,item_1,100
2018-02-11T23:03:21Z,1000182,item_2,500
2018-02-11T23:13:26Z,1000288,item_2,500
2018-02-11T23:26:15Z,1000142,item_1,100
2018-02-11T23:26:28Z,1000282,item_2,500
2018-02-11T23:28:41Z,1000059,item_1,100
2018-02-11T23:31:43Z,1000289,item_1,100
2018-02-11T23:49:05Z,1000186,item_1,100
2018-02-11T23:55:57Z,1000195,item_2,500
2018-02-12T00:03:43Z,1000277,item_2,500
2018-02-12T00:20:09Z,1000264,item_1,100
2018-02-12T00:22:30Z,1000125,item_2,500
2018-02-12T00:25:24Z,1000100,item_3,1e3
2018-02-12T00:34:34Z,1000035,item_1,100
2018-02-12T00:41:47Z,1000068,item_1,100
2018-02-12T00:42:05Z,1000155,item_1,100
2018-02-12T00:48:02Z,1000129,item_1,100
2018-02-12T00:54:49Z,1000047,item_1,100
2018-02-12T00:55:27Z,1000189,item_1,100
2018-02-12T01:09:23Z,1000273,item_1,100
2018-02-12T01:09:52Z,1000274,item_1,100
2018-02-12T01:13:00Z,1000083,item_1,100
2018-02-12T01:51:21Z,1000263,item_3,1e3
2018-02-12T01:52:31Z,1000296,item_2,500
2018-02-12T01:53:01Z,1000067,item_2,500
2018-02-12T02:07:24Z,1000276,item_1,100
2018-02-12T02:07:32Z,1000173,item_2,500
2018-02-12T02:08:41Z,1000189,item_1,100
2018-02-12T02:13:33Z,1000213,item_1,100
2018-02-12T02:14:16Z,1000190,item_2,500
2018-02-12T02:19:48Z,1000248,item_2,500
2018-02-12T02:31:56Z,1000242,item_1,100
2018-02-12T02:35:24Z,1000072,item_1,100
2018-02-12T02:35:29Z,1000041,item_2,500
2018-02-12T02:46:32Z,1000145,item_1,100
2018-02-12T02:49:11Z,1000273,item_1,100
2018-02-12T02:50:45Z,1000295,item_2,500
2018-02-12T02:53:08Z,1000191,item_2,500
2018-02-12T02:56:38Z,1000178,item_1,100
2018-02-12T03:20:50Z,1000248,item_1,100
2018-02-12T03:22:13Z,1000297,item_2,500
2018-02-12T03:24:12Z,1000196,item_2,500
2018-02-12T03:26:31Z,1000267,item_1,100
2018-02-12T03:31:44Z,1000246,item_1,100
2018-02-12T03:34:47Z,1000143,item_1,100
2018-02-12T03:46:12Z,1000183,item_2,500
2018-02-12T03:47:26Z,1000034,item_1,100
2018-02-12T03:48:55Z,1000275,item_5,5e3
2018-02-12T03:52:04Z,1000221,item_3,1e3
2018-02-12T03:55:13Z,1000124,item_1,100
2018-02-12T03:56:39Z,1000205,item_1,100
2018-02-12T04:14:02Z,1000009,item_1,100
2018-02-12T04:29:49Z,1000056,item_1,100
2018-02-12T04:42:28Z,1000294,item_2,500
2018-02-12T04:47:53Z,1000173,item_1,100
2018-02-12T04:53:42Z,1000144,item_1,100
2018-02-12T05:01:03Z,1000196,item_1,100
2018-02-12T05:12:50Z,1000161,item_1,100
2018-02-12T05:14:48Z,1000086,item_1,100
2018-02-12T05:31:41Z,1000215,item_1,100
2018-02-12T05:33:38Z,1000183,item_1,100
2018-02-12T05:44:23Z,1000135,item_1,100
2018-02-12T05:45:02Z,1000060,item_2,500
2018-02-12T05:52:33Z,1000274,item_1,100
2018-02-12T05:55:56Z,1000151,item_1,100
2018-02-12T06:03:53Z,1000234,item_2,500
2018-02-12T06:08:32Z,1000173,item_1,100
2018-02-12T06:11:16Z,1000047,item_1,100
2018-02-12T06:17:30Z,1000292,item_1,100
2018-02-12T06:23:49Z,1000287,item_1,100
2018-02-12T06:31:07Z,1000040,item_2,500
2018-02-12T06:44:08Z,1000102,item_1,100
2018-02-12T06:53:51Z,1000090,item_1,100
2018-02-12T06:54:23Z,1000270,item_1,100
2018-02-12T06:57:16Z,1000202,item_1,100
2018-02-12T06:59:00Z,1000036,item_2,500
2018-02-12T07:13:38Z,1000154,item_1,100
2018-02-12T07:24:56Z,1000019,item_1,100
2018-02-12T07:27:20Z,1000173,item_2,500
2018-02-12T07:43:42Z,1000119,item_2,500
2018-02-12T07:54:30Z,1000140,item_2,500
2018-02-12T08:13:50Z,1000129,item_3,1e3
2018-02-12T08:16:05Z,1000227,item_2,500
2018-02-12T08:16:26Z,1000019,item_1,100
2018-02-12T08:45:17Z,1000004,item_1,100
2018-02-12T08:50:11Z,1000219,item_1,100
2018-02-12T09:00:36Z,1000145,item_2,500
2018-02-12T09:06:26Z,1000164,item_1,100
2018-02-12T09:13:45Z,1000109,item_2,500
2018-02-12T09:21:37Z,1000059,item_2,500
2018-02-12T09:33:43Z,1000143,item_1,100
2018-02-12T09:42:33Z,1000257,item_1,100
2018-02-12T09:49:17Z,1000291,item_1,100
2018-02-12T09:50:43Z,1000152,item_1,100
2018-02-12T09:51:09Z,1000209,item_2,500
2018-02-12T09:51:22Z,1000094,item_2,500
2018-02-12T10:10:15Z,1000008,item_1,100
2018-02-12T10:12:37Z,1000165,item_1,100
2018-02-12T10:18:05Z,1000285,item_2,500
2018-02-12T10:25:24Z,1000225,item_4,2e3
2018-02-12T10:25:50Z,1000104,item_1,100
2018-02-12T10:26:47Z,1000001,item_1,100
2018-02-12T10:29:19Z,1000024,item_1,100
2018-02-12T10:30:19Z,1000249,item_1,100
2018-02-12T10:34:32Z,1000092,item_5,5e3
2018-02-12T10:53:33Z,1000097,item_1,100
2018-02-12T11:04:11Z,1000033,item_1,100
2018-02-12T11:06:25Z,1000256,item_1,100
2018-02-12T11:10:22Z,1000160,item_2,500
2018-02-12T11:10:56Z,1000146,item_1,100
2018-02-12T11:15:35Z,1000293,item_2,500
2018-02-12T11:21:13Z,1000153,item_3,1e3
2018-02-12T11:26:56Z,1000066,item_2,500
2018-02-12T11:27:43Z,1000009,item_1,100
2018-02-12T11:27:50Z,1000265,item_1,100
2018-02-12T11:35:10Z,1000109,item_1,100
2018-02-12T11:35:12Z,1000281,item_1,100
2018-02-12T11:46:24Z,1000221,item_1,100
2018-02-12T11:49:35Z,1000238,item_1,100
2018-02-12T12:00:27Z,1000263,item_1,100
2018-02-12T12:10:51Z,1000159,item_1,100
2018-02-12T12:22:27Z,1000018,item_2,500
2018-02-12T12:27:26Z,1000101,item_2,500
2018-02-12T12:33:05Z,1000162,item_2,500
2018-02-12T12:34:14Z,1000094,item_2,500
2018-02-12T12:34:19Z,1000284,item_1,100
2018-02-12T12:41:09Z,1000091,item_5,5e3
2018-02-12T12:41:18Z,1000139,item_1,100
2018-02-12T12:43:14Z,1000263,item_1,100
2018-02-12T13:04:56Z,1000041,item_2,500
2018-02-12T13:05:11Z,1000181,item_1,100
2018-02-12T13:12:36Z,1000290,item_2,500
2018-02-12T13:24:00Z,1000241,item_1,100
2018-02-12T13:33:19Z,1000154,item_1,100
2018-02-12T13:40:16Z,1000041,item_1,100
2018-02-12T13:48:33Z,1000283,item_1,100
2018-02-12T13:50:13Z,1000003,item_2,500
2018-02-12T13:51:24Z,1000037,item_1,100
2018-02-12T13:52:06Z,1000205,item_1,100
2018-02-12T13:55:37Z,1000269,item_1,100
2018-02-12T14:03:27Z,1000013,item_1,100
2018-02-12T14:05:44Z,1000019,item_1,100
2018-02-12T14:20:24Z,1000269,item_3,1e3
2018-02-12T14:22:24Z,1000122,item_2,500
2018-02-12T14:25:08Z,1000151,item_2,500
2018-02-12T14:25:48Z,1000060,item_3,1e3
2018-02-12T14:30:04Z,1000045,item_2,500
2018-02-12T14:32:01Z,1000175,item_2,500
2018-02-12T14:36:24Z,1000261,item_5,5e3
2018-02-12T14:43:57Z,1000072,item_1,100
2018-02-12T14:47:14Z,1000073,item_1,100
2018-02-12T14:49:06Z,1000256,item_1,100
2018-02-12T14:57:19Z,1000147,item_2,500
2018-02-12T15:01:27Z,1000248,item_2,500
2018-02-12T15:22:17Z,1000186,item_2,500
2018-02-12T15:36:29Z,1000086,item_1,100
2018-02-12T15:39:20Z,1000096,item_1,100
2018-02-12T15:49:04Z,1000143,item_1,100
2018-02-12T15:54:20Z,1000261,item_1,100
2018-02-12T16:00:56Z,1000232,item_1,100
2018-02-12T16:09:28Z,1000195,item_3,1e3
2018-02-12T16:10:04Z,1000068,item_2,500
2018-02-12T16:30:47Z,1000078,item_1,100
2018-02-12T16:46:04Z,1000177,item_2,500
2018-02-12T16:59:44Z,1000179,item_2,500
2018-02-12T17:01:16Z,1000072,item_1,100
2018-02-12T17:08:43Z,1000196,item_1,100
2018-02-12T17:09:44Z,1000122,item_1,100
2018-02-12T17:11:36Z,1000160,item_1,100
2018-02-12T17:13:45Z,1000152,item_4,2e3
2018-02-12T17:13:54Z,1000247,item_3,1e3
2018-02-12T17:16:20Z,1000025,item_2,500
2018-02-12T17:21:06Z,1000244,item_1,100
2018-02-12T17:30:21Z,1000057,item_1,100
2018-02-12T17:39:27Z,1000185,item_1,100
2018-02-12T17:41:53Z,1000003,item_1,100
2018-02-12T17:49:22Z,1000097,item_2,500
2018-02-12T18:08:41Z,1000183,item_2,500
2018-02-12T18:12:14Z,1000168,item_2,500
2018-02-12T18:51:28Z,1000214,item_4,2e3
2018-02-12T18:57:48Z,1000146,item_1,100
2018-02-12T18:59:35Z,1000159,item_1,100
2018-02-12T19:03:43Z,1000028,item_2,500
2018-02-12T19:07:33Z,1000249,item_1,100
2018-02-12T19:14:39Z,1000111,item_2,500
2018-02-12T19:23:06Z,1000182,item_1,100
2018-02-12T19:28:42Z,1000260,item_1,100
2018-02-12T19:30:59Z,1000292,item_1,100
2018-02-12T19:40:00Z,1000154,item_1,100
2018-02-12T19:44:12Z,1000273,item_1,100
2018-02-12T20:02:12Z,1000145,item_1,100
2018-02-12T20:03:39Z,1000245,item_3,1e3
2018-02-12T20:16:27Z,1000231,item_2,500
2018-02-12T20:17:58Z,1000052,item_3,1e3
2018-02-12T20:19:50Z,1000117,item_1,100
2018-02-12T20:21:01Z,1000195,item_1,100
2018-02-12T20:45:06Z,1000086,item_1,100
2018-02-12T20:47:49Z,1000290,item_1,100
2018-02-12T20:55:11Z,1000277,item_2,500
2018-02-12T20:57:41Z,1000040,item_1,100
2018-02-12T20:58:59Z,1000074,item_2,500
2018-02-12T21:13:31Z,1000061,item_2,500
2018-02-12T21:14:13Z,1000206,item_2,500
2018-02-12T21:38:02Z,1000289,item_1,100
2018-02-12T21:54:06Z,1000004,item_1,100
2018-02-12T21:55:04Z,1000003,item_1,100
2018-02-12T21:58:28Z,1000099,item_2,500
2018-02-12T22:02:59Z,1000090,item_1,100
2018-02-12T22:02:59Z,1000103,item_4,2e3
2018-02-12T22:04:24Z,1000025,item_1,100
2018-02-12T22:12:48Z,1000081,item_4,2e3
2018-02-12T22:12:55Z,1000295,item_2,500
2018-02-12T22:27:09Z,1000168,item_1,100
2018-02-12T22:27:44Z,1000102,item_1,100
2018-02-12T22:35:16Z,1000217,item_2,500
2018-02-12T22:39:30Z,1000169,item_1,100
2018-02-12T22:49:37Z,1000207,item_2,500
2018-02-12T22:51:44Z,1000116,item_1,100
2018-02-12T22:54:22Z,1000030,item_4,2e3
2018-02-12T23:04:46Z,1000024,item_3,1e3
2018-02-12T23:12:11Z,1000267,item_1,100
2018-02-12T23:25:02Z,1000294,item_2,500
2018-02-12T23:27:42Z,1000222,item_1,100
2018-02-12T23:31:24Z,1000061,item_1,100
2018-02-12T23:32:56Z,1000214,item_2,500
2018-02-12T23:39:42Z,1000198,item_2,500
2018-02-12T23:54:30Z,1000210,item_1,100
2018-02-12T23:55:32Z,1000174,item_1,100
2018-02-13T00:02:06Z,1000291,item_2,500
2018-02-13T00:05:12Z,1000153,item_1,100
2018-02-13T00:22:28Z,1000214,item_1,100
2018-02-13T00:43:05Z,1000098,item_2,500
2018-02-13T00:43:39Z,1000131,item_3,1e3
2018-02-13T00:44:25Z,1000052,item_2,500
2018-02-13T00:50:16Z,1000173,item_4,2e3
2018-02-13T01:01:01Z,1000246,item_2,500
2018-02-13T01:01:20Z,1000292,item_1,100
2018-02-13T01:16:08Z,1000234,item_1,100
2018-02-13T01:24:54Z,1000045,item_1,100
2018-02-13T01:25:03Z,1000295,item_1,100
2018-02-13T01:25:17Z,1000054,item_1,100
2018-02-13T01:37:17Z,1000290,item_1,100
2018-02-13T01:42:20Z,1000249,item_3,1e3
2018-02-13T01:46:11Z,1000111,item_2,500
2018-02-13T01:49:18Z,1000253,item_1,100
2018-02-13T01:57:36Z,1000247,item_1,100
2018-02-13T02:02:16Z,1000129,item_5,5e3
2018-02-13T02:06:19Z,1000225,item_2,500
2018-02-13T02:14:53Z,1000277,item_4,2e3
2018-02-13T02:24:23Z,1000140,item_1,100
2018-02-13T02:33:40Z,1000247,item_1,100
2018-02-13T02:35:06Z,1000178,item_1,100
2018-02-13T02:53:55Z,1000197,item_1,100
2018-02-13T03:07:05Z,1000275,item_1,100
2018-02-13T03:09:47Z,1000165,item_1,100
2018-02-13T03:44:51Z,1000256,item_1,100
2018-02-13T03:46:10Z,1000207,item_3,1e3
2018-02-13T03:48:52Z,1000256,item_2,500
2018-02-13T04:06:05Z,1000256,item_1,100
2018-02-13T04:06:32Z,1000196,item_2,500
2018-02-13T04:28:01Z,1000083,item_2,500
2018-02-13T04:30:51Z,1000055,item_1,100
2018-02-13T04:31:42Z,1000069,item_1,100
2018-02-13T04:39:23Z,1000254,item_1,100
2018-02-13T04:45:48Z,1000127,item_1,100
2018-02-13T04:50:37Z,1000126,item_1,100
2018-02-13T04:50:48Z,1000114,item_1,100
2018-02-13T05:07:15Z,1000146,item_1,100
2018-02-13T05:11:43Z,1000130,item_2,500
2018-02-13T05:19:34Z,1000174,item_1,100
2018-02-13T05:36:04Z,1000221,item_2,500
2018-02-13T05:39:23Z,1000089,item_1,100
2018-02-13T05:43:56Z,1000178,item_2,500
2018-02-13T05:59:57Z,1000096,item_1,100
2018-02-13T06:08:29Z,1000222,item_2,500
2018-02-13T06:09:34Z,1000023,item_1,100
2018-02-13T06:31:52Z,1000092,item_1,100
2018-02-13T06:47:49Z,1000282,item_2,500
2018-02-13T06:55:32Z,1000178,item_1,100
2018-02-13T07:07:30Z,1000290,item_1,100
2018-02-13T07:28:08Z,1000235,item_1,100
2018-02-13T07:32:56Z,1000056,item_2,500
2018-02-13T07:42:46Z,1000211,item_2,500
2018-02-13T07:49:20Z,1000096,item_2,500
2018-02-13T07:57:33Z,1000166,item_4,2e3
2018-02-13T07:59:29Z,1000218,item_1,100
2018-02-13T08:06:27Z,1000270,item_1,100
2018-02-13T08:14:04Z,1000166,item_2,500
2018-02-13T08:31:58Z,1000205,item_1,100
2018-02-13T08:35:46Z,1000059,item_1,100
2018-02-13T08:36:04Z,1000196,item_2,500
2018-02-13T08:50:38Z,1000122,item_1,100
2018-02-13T08:53:23Z,1000243,item_1,100
2018-02-13T08:59:44Z,1000126,item_1,100
2018-02-13T09:02:36Z,1000128,item_1,100
2018-02-13T09:14:37Z,1000007,item_1,100
2018-02-13T09:14:48Z,1000290,item_1,100
2018-02-13T09:23:52Z,1000272,item_1,100
2018-02-13T09:34:36Z,1000134,item_3,1e3
2018-02-13T09:36:40Z,1000044,item_1,100
2018-02-13T09:43:03Z,1000159,item_1,100
2018-02-13T09:49:56Z,1000131,item_1,100
2018-02-13T10:01:12Z,1000062,item_2,500
2018-02-13T10:03:21Z,1000090,item_3,1e3
2018-02-13T10:17:11Z,1000278,item_1,100
2018-02-13T10:20:28Z,1000232,item_1,100
2018-02-13T10:24:37Z,1000025,item_1,100
2018-02-13T10:28:58Z,1000292,item_2,500
2018-02-13T11:06:23Z,1000084,item_1,100
2018-02-13T11:21:18Z,1000248,item_1,100
2018-02-13T11:21:24Z,1000172,item_1,100
2018-02-13T11:28:29Z,1000090,item_1,100
2018-02-13T11:30:32Z,1000002,item_2,500
2018-02-13T11:32:51Z,1000066,item_1,100
2018-02-13T11:37:09Z,1000123,item_1,100
2018-02-13T11:43:03Z,1000106,item_2,500
2018-02-13T12:25:13Z,1000244,item_1,100
2018-02-13T12:31:24Z,1000217,item_2,500
2018-02-13T12:40:58Z,1000071,item_1,100
2018-02-13T12:50:51Z,1000242,item_1,100
2018-02-13T13:07:34Z,1000148,item_1,100
2018-02-13T13:19:37Z,1000045,item_1,100
2018-02-13T13:33:42Z,1000041,item_1,100
2018-02-13T13:40:30Z,1000054,item_2,500
2018-02-13T13:40:51Z,1000075,item_1,100
2018-02-13T13:48:29Z,1000263,item_1,100
2018-02-13T14:04:50Z,1000035,item_1,100
2018-02-13T14:10:48Z,1000042,item_1,100
2018-02-13T14:14:45Z,1000195,item_1,100
2018-02-13T14:18:46Z,1000255,item_1,100
2018-02-13T14:21:50Z,1000260,item_1,100
2018-02-13T14:27:00Z,1000233,item_1,100
2018-02-13T14:28:16Z,1000205,item_1,100
2018-02-13T14:54:15Z,1000046,item_1,100
2018-02-13T14:54:20Z,1000177,item_2,500
2018-02-13T14:55:14Z,1000240,item_1,100
2018-02-13T15:15:58Z,1000150,item_2,500
2018-02-13T15:26:46Z,1000277,item_4,2e3
2018-02-13T15:31:52Z,1000009,item_2,500
2018-02-13T15:38:40Z,1000286,item_3,1e3
2018-02-13T15:40:20Z,1000239,item_1,100
2018-02-13T15:44:02Z,1000105,item_1,100
2018-02-13T15:44:32Z,1000233,item_1,100
2018-02-13T15:46:18Z,1000193,item_1,100
2018-02-13T15:48:14Z,1000213,item_1,100
2018-02-13T15:49:01Z,1000017,item_3,1e3
2018-02-13T16:02:04Z,1000257,item_1,100
2018-02-13T16:09:15Z,1000084,item_2,500
2018-02-13T16:12:52Z,1000155,item_1,100
2018-02-13T16:15:16Z,1000278,item_2,500
2018-02-13T16:20:18Z,1000210,item_2,500
2018-02-13T16:35:47Z,1000281,item_1,100
2018-02-13T16:37:00Z,1000129,item_1,100
2018-02-13T16:45:53Z,1000285,item_3,1e3
2018-02-13T16:47:54Z,1000227,item_2,500
2018-02-13T17:03:21Z,1000236,item_1,100
2018-02-13T17:07:32Z,1000169,item_2,500
2018-02-13T17:09:09Z,1000151,item_1,100
2018-02-13T17:23:15Z,1000173,item_1,100
2018-02-13T17:45:29Z,1000019,item_1,100
2018-02-13T17:50:42Z,1000080,item_1,100
2018-02-13T17:51:58Z,1000055,item_2,500
2018-02-13T17:55:37Z,1000044,item_3,1e3
2018-02-13T18:17:39Z,1000223,item_1,100
2018-02-13T18:35:39Z,1000001,item_1,100
2018-02-13T18:41:52Z,1000020,item_3,1e3
2018-02-13T18:45:29Z,1000043,item_2,500
2018-02-13T19:06:42Z,1000133,item_5,5e3
2018-02-13T19:07:04Z,1000289,item_2,500
2018-02-13T19:09:53Z,1000279,item_1,100
2018-02-13T19:16:49Z,1000118,item_1,100
2018-02-13T19:20:28Z,1000212,item_2,500
2018-02-13T19:36:37Z,1000041,item_1,100
2018-02-13T19:39:29Z,1000286,item_1,100
2018-02-13T20:00:41Z,1000190,item_1,100
2018-02-13T20:16:31Z,1000123,item_3,1e3
2018-02-13T20:18:12Z,1000227,item_1,100
2018-02-13T20:24:54Z,1000088,item_1,100
2018-02-13T20:30:13Z,1000167,item_1,100
2018-02-13T20:35:02Z,1000139,item_1,100
2018-02-13T20:40:48Z,1000138,item_1,100
2018-02-13T20:42:25Z,1000215,item_1,100
2018-02-13T20:46:26Z,1000127,item_1,100
2018-02-13T20:47:05Z,1000040,item_1,100
2018-02-13T20:50:28Z,1000214,item_1,100
2018-02-13T20:50:42Z,1000223,item_1,100
2018-02-13T20:50:56Z,1000072,item_1,100
2018-02-13T20:53:03Z,1000175,item_3,1e3
2018-02-13T20:53:24Z,1000132,item_2,500
2018-02-13T21:03:36Z,1000144,item_1,100
2018-02-13T21:15:56Z,1000025,item_1,100
2018-02-13T21:18:46Z,1000094,item_2,500
2018-02-13T21:19:19Z,1000202,item_2,500
2018-02-13T21:33:10Z,1000206,item_3,1e3
2018-02-13T21:35:04Z,1000243,item_1,100
2018-02-13T21:35:16Z,1000067,item_2,500
